course_id,teacher_id,classroom,class_time
Химия 174,Сидор,Ауд. 339,2025-06-19 13:00:00.985996
Химия 174,Сидор,Ауд. 432,2025-06-26 09:00:00.986002
Химия 174,Сидор,Ауд. 157,2025-07-03 14:00:00.986008
Химия 174,Сидор,Ауд. 282,2025-07-10 12:00:00.986013
Химия 174,Сидор,Ауд. 118,2025-07-17 10:00:00.986018
Химия 174,Сидор,Ауд. 288,2025-07-24 18:00:00.986024
Химия 174,Сидор,Ауд. 324,2025-07-31 15:00:00.986029
Химия 174,Сидор,Ауд. 189,2025-08-07 17:00:00.986035
Химия 174,Сидор,Ауд. 130,2025-08-14 13:00:00.986040
Химия 174,Сидор,Ауд. 177,2025-08-21 16:00:00.986046
Химия 174,Сидор,Ауд. 129,2025-08-28 11:00:00.986051
Химия 174,Сидор,Ауд. 328,2025-09-04 18:00:00.986057
История 489,Сидор,Ауд. 205,2025-05-22 16:00:00.986065
История 489,Сидор,Ауд. 446,2025-05-29 14:00:00.986070
История 489,Сидор,Ауд. 310,2025-06-05 09:00:00.986076
История 489,Сидор,Ауд. 375,2025-06-12 18:00:00.986081
История 489,Сидор,Ауд. 201,2025-06-19 15:00:00.986087
История 489,Сидор,Ауд. 332,2025-06-26 18:00:00.986092
История 489,Сидор,Ауд. 206,2025-07-03 12:00:00.986097
История 489,Сидор,Ауд. 454,2025-07-10 11:00:00.986103
История 489,Сидор,Ауд. 473,2025-07-17 16:00:00.986108
История 489,Сидор,Ауд. 111,2025-07-24 09:00:00.986114
История 489,Сидор,Ауд. 263,2025-07-31 08:00:00.986119
История 489,Сидор,Ауд. 202,2025-08-07 08:00:00.986125
История 489,Сидор,Ауд. 154,2025-08-14 11:00:00.986131
История 489,Сидор,Ауд. 362,2025-08-21 12:00:00.986142
История 489,Сидор,Ауд. 213,2025-08-28 17:00:00.986147
История 489,Сидор,Ауд. 344,2025-09-04 13:00:00.986153
Психология 180,Раиса,Ауд. 313,2025-05-22 12:00:00.986159
Психология 180,Раиса,Ауд. 397,2025-05-29 18:00:00.986164
Психология 180,Раиса,Ауд. 380,2025-06-05 17:00:00.986170
Психология 180,Раиса,Ауд. 433,2025-06-12 18:00:00.986175
Психология 180,Раиса,Ауд. 430,2025-06-19 17:00:00.986180
Психология 180,Раиса,Ауд. 477,2025-06-26 09:00:00.986186
Психология 180,Раиса,Ауд. 293,2025-07-03 14:00:00.986191
Психология 180,Раиса,Ауд. 500,2025-07-10 12:00:00.986197
Психология 180,Раиса,Ауд. 163,2025-07-17 15:00:00.986202
Психология 180,Раиса,Ауд. 499,2025-07-24 13:00:00.986207
Психология 180,Раиса,Ауд. 425,2025-07-31 09:00:00.986212
Психология 180,Раиса,Ауд. 299,2025-08-07 14:00:00.986218
Психология 180,Раиса,Ауд. 325,2025-08-14 09:00:00.986223
Психология 180,Раиса,Ауд. 334,2025-08-21 16:00:00.986228
Психология 180,Раиса,Ауд. 157,2025-08-28 13:00:00.986234
Психология 180,Раиса,Ауд. 107,2025-09-04 08:00:00.986239
Биология 404,Раиса,Ауд. 111,2025-05-22 14:00:00.986245
Биология 404,Раиса,Ауд. 277,2025-05-29 09:00:00.986250
Биология 404,Раиса,Ауд. 288,2025-06-05 14:00:00.986255
Биология 404,Раиса,Ауд. 375,2025-06-12 09:00:00.986260
Биология 404,Раиса,Ауд. 396,2025-06-19 18:00:00.986266
Биология 404,Раиса,Ауд. 476,2025-06-26 11:00:00.986271
Биология 404,Раиса,Ауд. 153,2025-07-03 13:00:00.986277
Биология 404,Раиса,Ауд. 384,2025-07-10 14:00:00.986282
Биология 404,Раиса,Ауд. 364,2025-07-17 11:00:00.986287
Биология 404,Раиса,Ауд. 370,2025-07-24 15:00:00.986293
Биология 404,Раиса,Ауд. 290,2025-07-31 17:00:00.986299
Биология 404,Раиса,Ауд. 239,2025-08-07 12:00:00.986304
Биология 404,Раиса,Ауд. 395,2025-08-14 16:00:00.986310
Биология 404,Раиса,Ауд. 400,2025-08-21 11:00:00.986315
Биология 404,Раиса,Ауд. 193,2025-08-28 15:00:00.986320
Биология 404,Раиса,Ауд. 488,2025-09-04 13:00:00.986328
История 178,Пелагея,Ауд. 335,2025-05-22 12:00:00.986333
История 178,Пелагея,Ауд. 347,2025-05-29 14:00:00.986339
История 178,Пелагея,Ауд. 168,2025-06-05 09:00:00.986344
История 178,Пелагея,Ауд. 190,2025-06-12 17:00:00.986350
История 178,Пелагея,Ауд. 348,2025-06-19 11:00:00.986355
История 178,Пелагея,Ауд. 488,2025-06-26 17:00:00.986361
История 178,Пелагея,Ауд. 500,2025-07-03 14:00:00.986366
История 178,Пелагея,Ауд. 171,2025-07-10 11:00:00.986371
История 178,Пелагея,Ауд. 357,2025-07-17 10:00:00.986377
История 178,Пелагея,Ауд. 471,2025-07-24 12:00:00.986382
История 178,Пелагея,Ауд. 469,2025-07-31 08:00:00.986388
История 178,Пелагея,Ауд. 387,2025-08-07 18:00:00.986393
История 178,Пелагея,Ауд. 319,2025-08-14 11:00:00.986399
История 178,Пелагея,Ауд. 123,2025-08-21 12:00:00.986404
История 178,Пелагея,Ауд. 215,2025-08-28 09:00:00.986409
История 178,Пелагея,Ауд. 465,2025-09-04 13:00:00.986415
Химия 618,Пелагея,Ауд. 248,2025-05-22 09:00:00.986421
Химия 618,Пелагея,Ауд. 356,2025-05-29 09:00:00.986427
Химия 618,Пелагея,Ауд. 466,2025-06-05 18:00:00.986432
Химия 618,Пелагея,Ауд. 332,2025-06-12 17:00:00.986438
Химия 618,Пелагея,Ауд. 139,2025-06-19 14:00:00.986443
Химия 618,Пелагея,Ауд. 131,2025-06-26 17:00:00.986449
Химия 618,Пелагея,Ауд. 437,2025-07-03 10:00:00.986455
Химия 618,Пелагея,Ауд. 379,2025-07-10 17:00:00.986460
Химия 618,Пелагея,Ауд. 196,2025-07-17 18:00:00.986465
Химия 618,Пелагея,Ауд. 110,2025-07-24 08:00:00.986471
Химия 618,Пелагея,Ауд. 142,2025-07-31 15:00:00.986476
Химия 618,Пелагея,Ауд. 414,2025-08-07 18:00:00.986482
Химия 618,Пелагея,Ауд. 294,2025-08-14 18:00:00.986487
Химия 618,Пелагея,Ауд. 116,2025-08-21 10:00:00.986493
Химия 618,Пелагея,Ауд. 235,2025-08-28 16:00:00.986498
Химия 618,Пелагея,Ауд. 424,2025-09-04 18:00:00.986503
Психология 713,Викентий,Ауд. 215,2025-05-22 18:00:00.986509
Психология 713,Викентий,Ауд. 360,2025-05-29 13:00:00.986535
Психология 713,Викентий,Ауд. 280,2025-06-05 10:00:00.986541
Психология 713,Викентий,Ауд. 138,2025-06-12 17:00:00.986546
Психология 713,Викентий,Ауд. 356,2025-06-19 15:00:00.986551
Психология 713,Викентий,Ауд. 175,2025-06-26 17:00:00.986557
Психология 713,Викентий,Ауд. 324,2025-07-03 13:00:00.986562
Психология 713,Викентий,Ауд. 234,2025-07-10 13:00:00.986568
Психология 713,Викентий,Ауд. 210,2025-07-17 11:00:00.986573
Психология 713,Викентий,Ауд. 417,2025-07-24 14:00:00.986578
Психология 713,Викентий,Ауд. 289,2025-07-31 15:00:00.986585
Психология 713,Викентий,Ауд. 204,2025-08-07 14:00:00.986591
Психология 713,Викентий,Ауд. 429,2025-08-14 13:00:00.986596
Психология 713,Викентий,Ауд. 326,2025-08-21 13:00:00.986601
Психология 713,Викентий,Ауд. 113,2025-08-28 17:00:00.986607
Психология 713,Викентий,Ауд. 163,2025-09-04 09:00:00.986612
Программирование 225,Викентий,Ауд. 271,2025-05-22 18:00:00.986618
Программирование 225,Викентий,Ауд. 322,2025-05-29 13:00:00.986624
Программирование 225,Викентий,Ауд. 234,2025-06-05 13:00:00.986629
Программирование 225,Викентий,Ауд. 326,2025-06-12 08:00:00.986635
Программирование 225,Викентий,Ауд. 120,2025-06-19 12:00:00.986640
Программирование 225,Викентий,Ауд. 316,2025-06-26 18:00:00.986646
Программирование 225,Викентий,Ауд. 304,2025-07-03 18:00:00.986651
Программирование 225,Викентий,Ауд. 289,2025-07-10 10:00:00.986657
Программирование 225,Викентий,Ауд. 316,2025-07-17 14:00:00.986662
Программирование 225,Викентий,Ауд. 478,2025-07-24 16:00:00.986667
Программирование 225,Викентий,Ауд. 453,2025-07-31 16:00:00.986673
Программирование 225,Викентий,Ауд. 179,2025-08-07 12:00:00.986679
Программирование 225,Викентий,Ауд. 177,2025-08-14 08:00:00.986684
Программирование 225,Викентий,Ауд. 306,2025-08-21 10:00:00.986690
Программирование 225,Викентий,Ауд. 348,2025-08-28 18:00:00.986695
Программирование 225,Викентий,Ауд. 196,2025-09-04 16:00:00.986700
Литература 191,Герасим,Ауд. 137,2025-05-22 14:00:00.986706
Литература 191,Герасим,Ауд. 127,2025-05-29 10:00:00.986711
Литература 191,Герасим,Ауд. 112,2025-06-05 15:00:00.986717
Литература 191,Герасим,Ауд. 153,2025-06-12 08:00:00.986722
Литература 191,Герасим,Ауд. 241,2025-06-19 11:00:00.986727
Литература 191,Герасим,Ауд. 171,2025-06-26 08:00:00.986732
Литература 191,Герасим,Ауд. 316,2025-07-03 14:00:00.986738
Литература 191,Герасим,Ауд. 173,2025-07-10 10:00:00.986743
Литература 191,Герасим,Ауд. 351,2025-07-17 14:00:00.986748
Литература 191,Герасим,Ауд. 118,2025-07-24 18:00:00.986754
Литература 191,Герасим,Ауд. 176,2025-07-31 10:00:00.986759
Литература 191,Герасим,Ауд. 163,2025-08-07 14:00:00.986764
Литература 191,Герасим,Ауд. 417,2025-08-14 17:00:00.986770
Литература 191,Герасим,Ауд. 320,2025-08-21 12:00:00.986775
Литература 191,Герасим,Ауд. 424,2025-08-28 12:00:00.986781
Литература 191,Герасим,Ауд. 315,2025-09-04 14:00:00.986787
Математический анализ 168,Герасим,Ауд. 336,2025-05-22 13:00:00.986792
Математический анализ 168,Герасим,Ауд. 226,2025-05-29 11:00:00.986798
Математический анализ 168,Герасим,Ауд. 353,2025-06-05 15:00:00.986803
Математический анализ 168,Герасим,Ауд. 476,2025-06-12 13:00:00.986808
Математический анализ 168,Герасим,Ауд. 149,2025-06-19 13:00:00.986813
Математический анализ 168,Герасим,Ауд. 289,2025-06-26 12:00:00.986819
Математический анализ 168,Герасим,Ауд. 320,2025-07-03 18:00:00.986824
Математический анализ 168,Герасим,Ауд. 339,2025-07-10 15:00:00.986829
Математический анализ 168,Герасим,Ауд. 486,2025-07-17 17:00:00.986834
Математический анализ 168,Герасим,Ауд. 159,2025-07-24 15:00:00.986839
Математический анализ 168,Герасим,Ауд. 152,2025-07-31 16:00:00.986845
Математический анализ 168,Герасим,Ауд. 305,2025-08-07 12:00:00.986850
Математический анализ 168,Герасим,Ауд. 386,2025-08-14 10:00:00.986855
Математический анализ 168,Герасим,Ауд. 284,2025-08-21 11:00:00.986861
Математический анализ 168,Герасим,Ауд. 323,2025-08-28 09:00:00.986866
Математический анализ 168,Герасим,Ауд. 284,2025-09-04 16:00:00.986871
Химия 690,Ульяна,Ауд. 337,2025-05-22 18:00:00.986877
Химия 690,Ульяна,Ауд. 141,2025-05-29 14:00:00.986882
Химия 690,Ульяна,Ауд. 288,2025-06-05 09:00:00.986888
Химия 690,Ульяна,Ауд. 445,2025-06-12 17:00:00.986893
Химия 690,Ульяна,Ауд. 156,2025-06-19 08:00:00.986899
Химия 690,Ульяна,Ауд. 332,2025-06-26 16:00:00.986906
Химия 690,Ульяна,Ауд. 482,2025-07-03 16:00:00.986911
Химия 690,Ульяна,Ауд. 295,2025-07-10 18:00:00.986917
Химия 690,Ульяна,Ауд. 321,2025-07-17 12:00:00.986922
Химия 690,Ульяна,Ауд. 415,2025-07-24 15:00:00.986928
Химия 690,Ульяна,Ауд. 444,2025-07-31 15:00:00.986933
Химия 690,Ульяна,Ауд. 296,2025-08-07 12:00:00.986939
Химия 690,Ульяна,Ауд. 412,2025-08-14 16:00:00.986944
Химия 690,Ульяна,Ауд. 269,2025-08-21 17:00:00.986950
Химия 690,Ульяна,Ауд. 454,2025-08-28 13:00:00.986955
Химия 690,Ульяна,Ауд. 371,2025-09-04 10:00:00.986961
Математический анализ 751,Ульяна,Ауд. 241,2025-05-22 14:00:00.986966
Математический анализ 751,Ульяна,Ауд. 133,2025-05-29 13:00:00.986972
Математический анализ 751,Ульяна,Ауд. 193,2025-06-05 09:00:00.986977
Математический анализ 751,Ульяна,Ауд. 142,2025-06-12 13:00:00.986982
Математический анализ 751,Ульяна,Ауд. 120,2025-06-19 13:00:00.986988
Математический анализ 751,Ульяна,Ауд. 228,2025-06-26 10:00:00.986993
Математический анализ 751,Ульяна,Ауд. 259,2025-07-03 11:00:00.986999
Математический анализ 751,Ульяна,Ауд. 208,2025-07-10 10:00:00.987004
Математический анализ 751,Ульяна,Ауд. 231,2025-07-17 09:00:00.987010
Математический анализ 751,Ульяна,Ауд. 125,2025-07-24 16:00:00.987015
Математический анализ 751,Ульяна,Ауд. 256,2025-07-31 11:00:00.987021
Математический анализ 751,Ульяна,Ауд. 318,2025-08-07 15:00:00.987026
Математический анализ 751,Ульяна,Ауд. 183,2025-08-14 15:00:00.987031
Математический анализ 751,Ульяна,Ауд. 346,2025-08-21 15:00:00.987036
Математический анализ 751,Ульяна,Ауд. 413,2025-08-28 09:00:00.987042
Математический анализ 751,Ульяна,Ауд. 409,2025-09-04 12:00:00.987048
Литература 728,Поликарп,Ауд. 117,2025-05-22 14:00:00.987054
Литература 728,Поликарп,Ауд. 284,2025-05-29 12:00:00.987059
Литература 728,Поликарп,Ауд. 425,2025-06-05 10:00:00.987065
Литература 728,Поликарп,Ауд. 192,2025-06-12 12:00:00.987070
Литература 728,Поликарп,Ауд. 193,2025-06-19 14:00:00.987075
Литература 728,Поликарп,Ауд. 149,2025-06-26 08:00:00.987080
Литература 728,Поликарп,Ауд. 109,2025-07-03 13:00:00.987085
Литература 728,Поликарп,Ауд. 366,2025-07-10 14:00:00.987091
Литература 728,Поликарп,Ауд. 425,2025-07-17 16:00:00.987096
Литература 728,Поликарп,Ауд. 395,2025-07-24 11:00:00.987101
Литература 728,Поликарп,Ауд. 363,2025-07-31 18:00:00.987107
Литература 728,Поликарп,Ауд. 378,2025-08-07 14:00:00.987112
Литература 728,Поликарп,Ауд. 448,2025-08-14 09:00:00.987117
Литература 728,Поликарп,Ауд. 201,2025-08-21 14:00:00.987122
Литература 728,Поликарп,Ауд. 500,2025-08-28 09:00:00.987128
Литература 728,Поликарп,Ауд. 233,2025-09-04 10:00:00.987133
Математический анализ 636,Поликарп,Ауд. 242,2025-05-22 14:00:00.987139
Математический анализ 636,Поликарп,Ауд. 242,2025-05-29 16:00:00.987145
Математический анализ 636,Поликарп,Ауд. 399,2025-06-05 09:00:00.987150
Математический анализ 636,Поликарп,Ауд. 421,2025-06-12 17:00:00.987156
Математический анализ 636,Поликарп,Ауд. 323,2025-06-19 11:00:00.987161
Математический анализ 636,Поликарп,Ауд. 232,2025-06-26 17:00:00.987167
Математический анализ 636,Поликарп,Ауд. 298,2025-07-03 10:00:00.987172
Математический анализ 636,Поликарп,Ауд. 177,2025-07-10 14:00:00.987177
Математический анализ 636,Поликарп,Ауд. 398,2025-07-17 09:00:00.987182
Математический анализ 636,Поликарп,Ауд. 490,2025-07-24 17:00:00.987187
Математический анализ 636,Поликарп,Ауд. 163,2025-07-31 12:00:00.987192
Математический анализ 636,Поликарп,Ауд. 103,2025-08-07 08:00:00.987198
Математический анализ 636,Поликарп,Ауд. 415,2025-08-14 10:00:00.987204
Математический анализ 636,Поликарп,Ауд. 443,2025-08-21 13:00:00.987209
Математический анализ 636,Поликарп,Ауд. 245,2025-08-28 13:00:00.987215
Математический анализ 636,Поликарп,Ауд. 210,2025-09-04 18:00:00.987220
Литература 697,Ладимир,Ауд. 335,2025-05-22 18:00:00.987226
Литература 697,Ладимир,Ауд. 241,2025-05-29 08:00:00.987231
Литература 697,Ладимир,Ауд. 222,2025-06-05 16:00:00.987237
Литература 697,Ладимир,Ауд. 163,2025-06-12 14:00:00.987242
Литература 697,Ладимир,Ауд. 366,2025-06-19 13:00:00.987248
Литература 697,Ладимир,Ауд. 296,2025-06-26 14:00:00.987253
Литература 697,Ладимир,Ауд. 267,2025-07-03 09:00:00.987258
Литература 697,Ладимир,Ауд. 192,2025-07-10 12:00:00.987264
Литература 697,Ладимир,Ауд. 446,2025-07-17 12:00:00.987269
Литература 697,Ладимир,Ауд. 286,2025-07-24 13:00:00.987274
Литература 697,Ладимир,Ауд. 284,2025-07-31 16:00:00.987280
Литература 697,Ладимир,Ауд. 222,2025-08-07 11:00:00.987285
Литература 697,Ладимир,Ауд. 177,2025-08-14 11:00:00.987291
Литература 697,Ладимир,Ауд. 382,2025-08-21 17:00:00.987296
Литература 697,Ладимир,Ауд. 285,2025-08-28 11:00:00.987301
Литература 697,Ладимир,Ауд. 140,2025-09-04 10:00:00.987306
Литература 324,Ладимир,Ауд. 373,2025-05-22 13:00:00.987312
Литература 324,Ладимир,Ауд. 132,2025-05-29 15:00:00.987317
Литература 324,Ладимир,Ауд. 330,2025-06-05 12:00:00.987322
Литература 324,Ладимир,Ауд. 288,2025-06-12 12:00:00.987327
Литература 324,Ладимир,Ауд. 454,2025-06-19 12:00:00.987333
Литература 324,Ладимир,Ауд. 234,2025-06-26 08:00:00.987338
Литература 324,Ладимир,Ауд. 111,2025-07-03 08:00:00.987343
Литература 324,Ладимир,Ауд. 384,2025-07-10 14:00:00.987348
Литература 324,Ладимир,Ауд. 286,2025-07-17 16:00:00.987354
Литература 324,Ладимир,Ауд. 306,2025-07-24 13:00:00.987359
Литература 324,Ладимир,Ауд. 234,2025-07-31 18:00:00.987364
Литература 324,Ладимир,Ауд. 148,2025-08-07 09:00:00.987369
Литература 324,Ладимир,Ауд. 392,2025-08-14 14:00:00.987375
Литература 324,Ладимир,Ауд. 489,2025-08-21 10:00:00.987380
Литература 324,Ладимир,Ауд. 347,2025-08-28 18:00:00.987385
Литература 324,Ладимир,Ауд. 193,2025-09-04 15:00:00.987391
Биология 156,Константин,Ауд. 361,2025-05-22 08:00:00.987396
Биология 156,Константин,Ауд. 360,2025-05-29 09:00:00.987402
Биология 156,Константин,Ауд. 330,2025-06-05 15:00:00.987407
Биология 156,Константин,Ауд. 402,2025-06-12 11:00:00.987413
Биология 156,Константин,Ауд. 273,2025-06-19 14:00:00.987418
Биология 156,Константин,Ауд. 301,2025-06-26 11:00:00.987424
Биология 156,Константин,Ауд. 396,2025-07-03 08:00:00.987429
Биология 156,Константин,Ауд. 299,2025-07-10 08:00:00.987435
Биология 156,Константин,Ауд. 351,2025-07-17 17:00:00.987440
Биология 156,Константин,Ауд. 492,2025-07-24 08:00:00.987446
Биология 156,Константин,Ауд. 323,2025-07-31 12:00:00.987451
Биология 156,Константин,Ауд. 462,2025-08-07 18:00:00.987488
Биология 156,Константин,Ауд. 496,2025-08-14 15:00:00.987494
Биология 156,Константин,Ауд. 265,2025-08-21 12:00:00.987499
Биология 156,Константин,Ауд. 202,2025-08-28 11:00:00.987504
Биология 156,Константин,Ауд. 455,2025-09-04 18:00:00.987510
Медицина 894,Константин,Ауд. 278,2025-05-22 11:00:00.987516
Медицина 894,Константин,Ауд. 139,2025-05-29 13:00:00.987522
Медицина 894,Константин,Ауд. 112,2025-06-05 15:00:00.987527
Медицина 894,Константин,Ауд. 347,2025-06-12 13:00:00.987533
Медицина 894,Константин,Ауд. 239,2025-06-19 16:00:00.987538
Медицина 894,Константин,Ауд. 164,2025-06-26 12:00:00.987544
Медицина 894,Константин,Ауд. 158,2025-07-03 16:00:00.987549
Медицина 894,Константин,Ауд. 398,2025-07-10 15:00:00.987555
Медицина 894,Константин,Ауд. 416,2025-07-17 15:00:00.987560
Медицина 894,Константин,Ауд. 268,2025-07-24 08:00:00.987566
Медицина 894,Константин,Ауд. 328,2025-07-31 17:00:00.987571
Медицина 894,Константин,Ауд. 441,2025-08-07 09:00:00.987577
Медицина 894,Константин,Ауд. 411,2025-08-14 08:00:00.987583
Медицина 894,Константин,Ауд. 343,2025-08-21 11:00:00.987588
Медицина 894,Константин,Ауд. 218,2025-08-28 10:00:00.987593
Медицина 894,Константин,Ауд. 436,2025-09-04 18:00:00.987598
Биология 373,Захар,Ауд. 184,2025-05-22 13:00:00.987604
Биология 373,Захар,Ауд. 136,2025-05-29 18:00:00.987609
Биология 373,Захар,Ауд. 241,2025-06-05 13:00:00.987614
Биология 373,Захар,Ауд. 440,2025-06-12 09:00:00.987620
Биология 373,Захар,Ауд. 272,2025-06-19 12:00:00.987625
Биология 373,Захар,Ауд. 382,2025-06-26 08:00:00.987631
Биология 373,Захар,Ауд. 150,2025-07-03 14:00:00.987636
Биология 373,Захар,Ауд. 126,2025-07-10 16:00:00.987641
Биология 373,Захар,Ауд. 211,2025-07-17 08:00:00.987646
Биология 373,Захар,Ауд. 123,2025-07-24 18:00:00.987652
Биология 373,Захар,Ауд. 427,2025-07-31 13:00:00.987657
Биология 373,Захар,Ауд. 203,2025-08-07 15:00:00.987662
Биология 373,Захар,Ауд. 157,2025-08-14 15:00:00.987668
Биология 373,Захар,Ауд. 119,2025-08-21 15:00:00.987673
Биология 373,Захар,Ауд. 458,2025-08-28 11:00:00.987679
Биология 373,Захар,Ауд. 289,2025-09-04 08:00:00.987684
Медицина 862,Захар,Ауд. 441,2025-05-22 14:00:00.987689
Медицина 862,Захар,Ауд. 358,2025-05-29 16:00:00.987694
Медицина 862,Захар,Ауд. 186,2025-06-05 10:00:00.987699
Медицина 862,Захар,Ауд. 193,2025-06-12 17:00:00.987704
Медицина 862,Захар,Ауд. 255,2025-06-19 17:00:00.987710
Медицина 862,Захар,Ауд. 256,2025-06-26 14:00:00.987715
Медицина 862,Захар,Ауд. 436,2025-07-03 16:00:00.987720
Медицина 862,Захар,Ауд. 219,2025-07-10 16:00:00.987725
Медицина 862,Захар,Ауд. 347,2025-07-17 12:00:00.987731
Медицина 862,Захар,Ауд. 387,2025-07-24 18:00:00.987736
Медицина 862,Захар,Ауд. 333,2025-07-31 13:00:00.987742
Медицина 862,Захар,Ауд. 390,2025-08-07 11:00:00.987748
Медицина 862,Захар,Ауд. 481,2025-08-14 09:00:00.987753
Медицина 862,Захар,Ауд. 212,2025-08-21 11:00:00.987759
Медицина 862,Захар,Ауд. 350,2025-08-28 12:00:00.987764
Медицина 862,Захар,Ауд. 396,2025-09-04 14:00:00.987770
История 610,Твердислав,Ауд. 264,2025-05-22 17:00:00.987776
История 610,Твердислав,Ауд. 114,2025-05-29 08:00:00.987781
История 610,Твердислав,Ауд. 256,2025-06-05 13:00:00.987786
История 610,Твердислав,Ауд. 440,2025-06-12 14:00:00.987792
История 610,Твердислав,Ауд. 281,2025-06-19 18:00:00.987798
История 610,Твердислав,Ауд. 155,2025-06-26 12:00:00.987804
История 610,Твердислав,Ауд. 465,2025-07-03 18:00:00.987809
История 610,Твердислав,Ауд. 258,2025-07-10 11:00:00.987814
История 610,Твердислав,Ауд. 441,2025-07-17 15:00:00.987820
История 610,Твердислав,Ауд. 487,2025-07-24 14:00:00.987826
История 610,Твердислав,Ауд. 157,2025-07-31 16:00:00.987831
История 610,Твердислав,Ауд. 209,2025-08-07 16:00:00.987837
История 610,Твердислав,Ауд. 329,2025-08-14 11:00:00.987842
История 610,Твердислав,Ауд. 471,2025-08-21 14:00:00.987847
История 610,Твердислав,Ауд. 166,2025-08-28 16:00:00.987853
История 610,Твердислав,Ауд. 132,2025-09-04 15:00:00.987859
История 384,Твердислав,Ауд. 291,2025-05-22 09:00:00.987864
История 384,Твердислав,Ауд. 254,2025-05-29 09:00:00.987870
История 384,Твердислав,Ауд. 338,2025-06-05 14:00:00.987877
История 384,Твердислав,Ауд. 414,2025-06-12 09:00:00.987884
История 384,Твердислав,Ауд. 249,2025-06-19 09:00:00.987891
История 384,Твердислав,Ауд. 436,2025-06-26 08:00:00.987897
История 384,Твердислав,Ауд. 197,2025-07-03 09:00:00.987903
История 384,Твердислав,Ауд. 113,2025-07-10 13:00:00.987909
История 384,Твердислав,Ауд. 264,2025-07-17 14:00:00.987914
История 384,Твердислав,Ауд. 496,2025-07-24 12:00:00.987920
История 384,Твердислав,Ауд. 273,2025-07-31 10:00:00.987925
История 384,Твердислав,Ауд. 155,2025-08-07 16:00:00.987931
История 384,Твердислав,Ауд. 146,2025-08-14 08:00:00.987936
История 384,Твердислав,Ауд. 290,2025-08-21 11:00:00.987941
История 384,Твердислав,Ауд. 302,2025-08-28 10:00:00.987946
История 384,Твердислав,Ауд. 393,2025-09-04 11:00:00.987952
Литература 814,Элеонора,Ауд. 190,2025-05-22 09:00:00.987958
Литература 814,Элеонора,Ауд. 356,2025-05-29 14:00:00.987963
Литература 814,Элеонора,Ауд. 414,2025-06-05 11:00:00.987968
Литература 814,Элеонора,Ауд. 442,2025-06-12 18:00:00.987974
Литература 814,Элеонора,Ауд. 441,2025-06-19 10:00:00.987979
Литература 814,Элеонора,Ауд. 148,2025-06-26 16:00:00.987985
Литература 814,Элеонора,Ауд. 485,2025-07-03 09:00:00.987991
Литература 814,Элеонора,Ауд. 454,2025-07-10 18:00:00.987996
Литература 814,Элеонора,Ауд. 334,2025-07-17 16:00:00.988001
Литература 814,Элеонора,Ауд. 161,2025-07-24 13:00:00.988006
Литература 814,Элеонора,Ауд. 480,2025-07-31 15:00:00.988012
Литература 814,Элеонора,Ауд. 268,2025-08-07 16:00:00.988018
Литература 814,Элеонора,Ауд. 261,2025-08-14 08:00:00.988022
Литература 814,Элеонора,Ауд. 157,2025-08-21 11:00:00.988028
Литература 814,Элеонора,Ауд. 447,2025-08-28 13:00:00.988033
Литература 814,Элеонора,Ауд. 140,2025-09-04 12:00:00.988038
Математический анализ 701,Элеонора,Ауд. 108,2025-05-22 12:00:00.988044
Математический анализ 701,Элеонора,Ауд. 394,2025-05-29 08:00:00.988049
Математический анализ 701,Элеонора,Ауд. 382,2025-06-05 08:00:00.988055
Математический анализ 701,Элеонора,Ауд. 214,2025-06-12 08:00:00.988060
Математический анализ 701,Элеонора,Ауд. 109,2025-06-19 12:00:00.988065
Математический анализ 701,Элеонора,Ауд. 486,2025-06-26 12:00:00.988071
Математический анализ 701,Элеонора,Ауд. 315,2025-07-03 15:00:00.988077
Математический анализ 701,Элеонора,Ауд. 198,2025-07-10 08:00:00.988082
Математический анализ 701,Элеонора,Ауд. 355,2025-07-17 14:00:00.988087
Математический анализ 701,Элеонора,Ауд. 132,2025-07-24 08:00:00.988093
Математический анализ 701,Элеонора,Ауд. 127,2025-07-31 15:00:00.988098
Математический анализ 701,Элеонора,Ауд. 222,2025-08-07 16:00:00.988104
Математический анализ 701,Элеонора,Ауд. 192,2025-08-14 12:00:00.988109
Математический анализ 701,Элеонора,Ауд. 274,2025-08-21 17:00:00.988115
Математический анализ 701,Элеонора,Ауд. 399,2025-08-28 08:00:00.988120
Математический анализ 701,Элеонора,Ауд. 494,2025-09-04 16:00:00.988126
Математический анализ 884,Степан,Ауд. 425,2025-05-22 10:00:00.988132
Математический анализ 884,Степан,Ауд. 330,2025-05-29 10:00:00.988137
Математический анализ 884,Степан,Ауд. 147,2025-06-05 11:00:00.988143
Математический анализ 884,Степан,Ауд. 350,2025-06-12 12:00:00.988149
Математический анализ 884,Степан,Ауд. 157,2025-06-19 10:00:00.988154
Математический анализ 884,Степан,Ауд. 493,2025-06-26 15:00:00.988160
Математический анализ 884,Степан,Ауд. 245,2025-07-03 09:00:00.988166
Математический анализ 884,Степан,Ауд. 259,2025-07-10 09:00:00.988171
Математический анализ 884,Степан,Ауд. 132,2025-07-17 15:00:00.988177
Математический анализ 884,Степан,Ауд. 251,2025-07-24 10:00:00.988182
Математический анализ 884,Степан,Ауд. 218,2025-07-31 10:00:00.988187
